                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |  103264621 |          0 |          0 |          0 |          0 |          0 |          0 |   77052131 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   80677646 |          0 |          0 |          0 |          0 |          0 |          0 |   80568112
  Cycles                             |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800 |   45754800
  IPC                                |       2.26 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.68 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.76 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.76
  Time (ns)                          |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700
  Idle time (ns)                     |     866076 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |    3782044 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |    3303241 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |   11438700 |    3329544
  Idle time (%)                      |       7.6% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      33.1% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      28.9% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      29.1%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   11659733 |          0 |          0 |          0 |          0 |          0 |          0 |    9511857 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    9963431 |          0 |          0 |          0 |          0 |          0 |          0 |    9951301
  num incorrect                      |      13400 |          0 |          0 |          0 |          0 |          0 |          0 |       7559 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |       7171 |          0 |          0 |          0 |          0 |          0 |          0 |       6927
  misprediction rate                 |      0.11% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.08% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.07% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.07%
