                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  712549880 |          0 |          0 |          0 |          0 |  710009712 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  688347254 |          0 |          0 |          0 |          0 |  685917216 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  Cycles                             |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200 |  351763200
  IPC                                |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       2.03 |       0.00 |       0.00 |       0.00 |       0.00 |       2.02 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.96 |       0.00 |       0.00 |       0.00 |       0.00 |       1.95 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800
  Idle time (ns)                     |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |    6633599 |   87940800 |   87940800 |   87940800 |   87940800 |    7266919 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   12568815 |   87940800 |   87940800 |   87940800 |   87940800 |   11884567 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800 |   87940800
  Idle time (%)                      |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |       7.5% |     100.0% |     100.0% |     100.0% |     100.0% |       8.3% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      14.3% |     100.0% |     100.0% |     100.0% |     100.0% |      13.5% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   47576672 |          0 |          0 |          0 |          0 |   48611327 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   46185355 |          0 |          0 |          0 |          0 |   44925720 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num incorrect                      |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     439932 |          0 |          0 |          0 |          0 |     706678 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     387481 |          0 |          0 |          0 |          0 |     382945 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  misprediction rate                 |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.92% |      0.00% |      0.00% |      0.00% |      0.00% |      1.43% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.83% |      0.00% |      0.00% |      0.00% |      0.00% |      0.85% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
