                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    2228509 |          0 |          0 |  285310497 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  285304608 |          0 |          0 |  342335774 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  Cycles                             |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800 |  219728800
  IPC                                |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.01 |       0.00 |       0.00 |       1.30 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.30 |       0.00 |       0.00 |       1.56 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200
  Idle time (ns)                     |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54123450 |   54932200 |   54932200 |   10302783 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   10298786 |   54932200 |   54932200 |    1471424 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200 |   54932200
  Idle time (%)                      |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      98.5% |     100.0% |     100.0% |      18.8% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      18.7% |     100.0% |     100.0% |       2.7% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     300197 |          0 |          0 |   27203107 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   27202372 |          0 |          0 |   32637056 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num incorrect                      |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      14589 |          0 |          0 |     838032 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     837947 |          0 |          0 |    1005204 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  misprediction rate                 |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      4.63% |      0.00% |      0.00% |      2.99% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      2.99% |      0.00% |      0.00% |      2.99% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
