                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  101065446 |  100495175 |          0 |          0 |          0 |          0 |          0 |          0 |  100462247 |  100571698 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  Cycles                             |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800 |   95772800
  IPC                                |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.06 |       1.05 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.05 |       1.05 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200
  Idle time (ns)                     |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |    1785541 |    2150682 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |    2210129 |    2116103 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200 |   23943200
  Idle time (%)                      |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |       7.5% |       9.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |       9.2% |       8.8% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    3947930 |    3843735 |          0 |          0 |          0 |          0 |          0 |          0 |    3838944 |    3842962 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num incorrect                      |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      31864 |      26414 |          0 |          0 |          0 |          0 |          0 |          0 |      25513 |      26541 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  misprediction rate                 |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.80% |      0.68% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.66% |      0.69% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
