                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |  712258519 |          0 |          0 |          0 |          0 |          0 |          0 |  709575477 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  688386361 |          0 |          0 |          0 |          0 |          0 |          0 |  685941185
  Cycles                             |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000 |  375606000
  IPC                                |       1.90 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.89 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.83 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.83
  Time (ns)                          |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500
  Idle time (ns)                     |    6755118 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |    7250848 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   12662863 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   93901500 |   11995528
  Idle time (%)                      |       7.2% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |       7.7% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      13.5% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      12.8%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   47480872 |          0 |          0 |          0 |          0 |          0 |          0 |   48466724 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   46198559 |          0 |          0 |          0 |          0 |          0 |          0 |   44933806
  num incorrect                      |     438093 |          0 |          0 |          0 |          0 |          0 |          0 |     706652 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     387709 |          0 |          0 |          0 |          0 |          0 |          0 |     382991
  misprediction rate                 |      0.91% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      1.44% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.83% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.85%
