                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  122375716 |          0 |          0 |  108134864 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  109324271 |          0 |          0 |  115315174 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  Cycles                             |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600 |   92663600
  IPC                                |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.32 |       0.00 |       0.00 |       1.17 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.18 |       0.00 |       0.00 |       1.24 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900
  Idle time (ns)                     |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |    3144505 |   23165900 |   23165900 |    5210298 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |    5044856 |   23165900 |   23165900 |    2116056 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900 |   23165900
  Idle time (%)                      |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      13.6% |     100.0% |     100.0% |      22.5% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      21.8% |     100.0% |     100.0% |       9.1% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   12090387 |          0 |          0 |    9680323 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    9959546 |          0 |          0 |   10870652 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num incorrect                      |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     813479 |          0 |          0 |     699523 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     698541 |          0 |          0 |     943466 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  misprediction rate                 |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      6.30% |      0.00% |      0.00% |      6.74% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      6.55% |      0.00% |      0.00% |      7.99% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
