                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  255272059 |          0 |          0 |  283989594 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  258522061 |          0 |          0 |  267637343 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  Cycles                             |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200 |  313875200
  IPC                                |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.81 |       0.00 |       0.00 |       0.90 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.82 |       0.00 |       0.00 |       0.85 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800
  Idle time (ns)                     |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |    6695025 |   78468800 |   78468800 |    6574880 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |    8022089 |   78468800 |   78468800 |    6456125 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800 |   78468800
  Idle time (%)                      |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |       8.5% |     100.0% |     100.0% |       8.4% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      10.2% |     100.0% |     100.0% |       8.2% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   27606877 |          0 |          0 |   30883492 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   26488841 |          0 |          0 |   28155178 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num incorrect                      |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    4042867 |          0 |          0 |    3636472 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    3893399 |          0 |          0 |    3814871 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  misprediction rate                 |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     12.77% |      0.00% |      0.00% |     10.53% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     12.81% |      0.00% |      0.00% |     11.93% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
