                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  430731719 |  406730960 |          0 |          0 |          0 |          0 |          0 |          0 |  421453253 |  401003208 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  Cycles                             |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000 |  614338000
  IPC                                |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.70 |       0.66 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.69 |       0.65 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500
  Idle time (ns)                     |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |    4153284 |   10087840 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |    5719786 |   11599848 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500 |  153584500
  Idle time (%)                      |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |       2.7% |       6.6% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |       3.7% |       7.6% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   27063533 |   25355674 |          0 |          0 |          0 |          0 |          0 |          0 |   26246049 |   25035302 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num incorrect                      |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    2896512 |    2921380 |          0 |          0 |          0 |          0 |          0 |          0 |    2810148 |    2895070 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  misprediction rate                 |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      9.67% |     10.33% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      9.67% |     10.37% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       6.72 |       7.18 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       6.67 |       7.22 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   60609444 |   57679525 |          0 |          0 |          0 |          0 |          0 |          0 |   59666001 |   56892155 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
