                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  430709995 |          0 |          0 |          0 |          0 |  406720257 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  421360338 |          0 |          0 |          0 |          0 |  401034373 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  Cycles                             |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400 |  613494400
  IPC                                |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.70 |       0.00 |       0.00 |       0.00 |       0.00 |       0.66 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.69 |       0.00 |       0.00 |       0.00 |       0.00 |       0.65 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600
  Idle time (ns)                     |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |    4157789 |  153373600 |  153373600 |  153373600 |  153373600 |   10009234 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |    5628272 |  153373600 |  153373600 |  153373600 |  153373600 |   11563360 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600 |  153373600
  Idle time (%)                      |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |       2.7% |     100.0% |     100.0% |     100.0% |     100.0% |       6.5% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |       3.7% |     100.0% |     100.0% |     100.0% |     100.0% |       7.5% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   27060143 |          0 |          0 |          0 |          0 |   25363554 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   26221443 |          0 |          0 |          0 |          0 |   25035949 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num incorrect                      |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    2896108 |          0 |          0 |          0 |          0 |    2908166 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    2821531 |          0 |          0 |          0 |          0 |    2896699 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  misprediction rate                 |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      9.67% |      0.00% |      0.00% |      0.00% |      0.00% |     10.29% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      9.72% |      0.00% |      0.00% |      0.00% |      0.00% |     10.37% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       6.72 |       0.00 |       0.00 |       0.00 |       0.00 |       7.15 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       6.70 |       0.00 |       0.00 |       0.00 |       0.00 |       7.22 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
