                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |  122541619 |          0 |          0 |          0 |          0 |          0 |          0 |   80573231 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   84252964 |          0 |          0 |          0 |          0 |          0 |          0 |   84369246
  Cycles                             |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600 |   56067600
  IPC                                |       2.19 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.44 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.50 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.50
  Time (ns)                          |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900
  Idle time (ns)                     |     821732 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |    6001067 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |    5568995 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |   14016900 |    5539421
  Idle time (%)                      |       5.9% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      42.8% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      39.7% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      39.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   12056589 |          0 |          0 |          0 |          0 |          0 |          0 |    9513206 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    9951794 |          0 |          0 |          0 |          0 |          0 |          0 |    9964150
  num incorrect                      |      13201 |          0 |          0 |          0 |          0 |          0 |          0 |       7002 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |       6439 |          0 |          0 |          0 |          0 |          0 |          0 |       6640
  misprediction rate                 |      0.11% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.07% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.06% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.07%
