                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |  257622563 |          0 |          0 |          0 |          0 |          0 |          0 |  283801244 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  256318952 |          0 |          0 |          0 |          0 |          0 |          0 |  267450037
  Cycles                             |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600 |  313233600
  IPC                                |       0.82 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.91 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.82 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.85
  Time (ns)                          |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400
  Idle time (ns)                     |    6562222 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |    6476671 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |    7960804 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |   78308400 |    6363031
  Idle time (%)                      |       8.4% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |       8.3% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      10.2% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |       8.1%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   28056319 |          0 |          0 |          0 |          0 |          0 |          0 |   30830685 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   26091730 |          0 |          0 |          0 |          0 |          0 |          0 |   28119772
  num incorrect                      |    3994222 |          0 |          0 |          0 |          0 |          0 |          0 |    3650514 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    3928972 |          0 |          0 |          0 |          0 |          0 |          0 |    3814949
  misprediction rate                 |     12.46% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     10.59% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     13.09% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     11.95%
