                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15     | Core 16     | Core 17     | Core 18     | Core 19     | Core 20     | Core 21     | Core 22     | Core 23     | Core 24     | Core 25     | Core 26     | Core 27     | Core 28     | Core 29     | Core 30     | Core 31     | Core 32     | Core 33     | Core 34     | Core 35     | Core 36     | Core 37     | Core 38     | Core 39     | Core 40     | Core 41     | Core 42     | Core 43     | Core 44     | Core 45     | Core 46     | Core 47     | Core 48     | Core 49     | Core 50     | Core 51     | Core 52     | Core 53     | Core 54     | Core 55     | Core 56     | Core 57     | Core 58     | Core 59     | Core 60     | Core 61     | Core 62     | Core 63    
  Instructions                       |  1323758805 |           0 |           0 |           0 |           0 |           0 |           0 |    93013829 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |    92974921 |           0 |           0 |           0 |           0 |           0 |           0 |    92987878
  Cycles                             |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200 |  2313703200
  IPC                                |        0.57 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.04 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.04 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.04
  Time (ns)                          |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800
  Idle time (ns)                     |    42465002 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   536367192 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   536366838 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   578425800 |   536342132
  Idle time (%)                      |        7.3% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |       92.7% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |       92.7% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |       92.7%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   205922324 |           0 |           0 |           0 |           0 |           0 |           0 |     5107251 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |     5107395 |           0 |           0 |           0 |           0 |           0 |           0 |     5111263
  num incorrect                      |    18993531 |           0 |           0 |           0 |           0 |           0 |           0 |      386681 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |      387275 |           0 |           0 |           0 |           0 |           0 |           0 |      380871
  misprediction rate                 |       8.44% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       7.04% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       7.05% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       6.93%
