                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |   11494403 |          0 |          0 |          0 |          0 |          0 |          0 |  454046013 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  413543262 |          0 |          0 |          0 |          0 |          0 |          0 |  414784832
  Cycles                             |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200 |  384917200
  IPC                                |       0.03 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.18 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.07 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.08
  Time (ns)                          |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300
  Idle time (ns)                     |   94250513 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |    3157646 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |    3093869 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |   96229300 |    3214650
  Idle time (%)                      |      97.9% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |       3.3% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |       3.2% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |       3.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     798966 |          0 |          0 |          0 |          0 |          0 |          0 |   46120334 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   37681323 |          0 |          0 |          0 |          0 |          0 |          0 |   37918415
  num incorrect                      |      18117 |          0 |          0 |          0 |          0 |          0 |          0 |     341500 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     302163 |          0 |          0 |          0 |          0 |          0 |          0 |     302143
  misprediction rate                 |      2.22% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.74% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.80% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.79%
