                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |   77750308 |          0 |          0 |          0 |          0 |          0 |          0 |   78041155 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   77440215 |          0 |          0 |          0 |          0 |          0 |          0 |   78143165
  Cycles                             |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200 |   66365200
  IPC                                |       1.17 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.18 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.17 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.18
  Time (ns)                          |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300
  Idle time (ns)                     |    2302546 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |    2076181 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |    2458402 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |   16591300 |    2027371
  Idle time (%)                      |      13.9% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      12.5% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      14.8% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      12.2%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    3918876 |          0 |          0 |          0 |          0 |          0 |          0 |    3913742 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    3866739 |          0 |          0 |          0 |          0 |          0 |          0 |    3925156
  num incorrect                      |      25461 |          0 |          0 |          0 |          0 |          0 |          0 |      26070 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      19481 |          0 |          0 |          0 |          0 |          0 |          0 |      26103
  misprediction rate                 |      0.65% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.66% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.50% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.66%
