                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |   36523331 |          0 |          0 |          0 |          0 |          0 |          0 |  311757894 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  226516671 |          0 |          0 |          0 |          0 |          0 |          0 |   93936689
  Cycles                             |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200 |  239017200
  IPC                                |       0.15 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.30 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.95 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.39
  Time (ns)                          |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300
  Idle time (ns)                     |   55164926 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |    7873516 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   22968311 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   59754300 |   44497223
  Idle time (%)                      |      92.3% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      13.2% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      38.4% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      74.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1520351 |          0 |          0 |          0 |          0 |          0 |          0 |    9545927 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    6591811 |          0 |          0 |          0 |          0 |          0 |          0 |    2809010
  num incorrect                      |      57107 |          0 |          0 |          0 |          0 |          0 |          0 |    1970251 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    1111875 |          0 |          0 |          0 |          0 |          0 |          0 |     383634
  misprediction rate                 |      3.62% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     17.11% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     14.43% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     12.02%
  mpki                               |       1.56 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       6.32 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       4.91 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       4.08
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    3476096 |          0 |          0 |          0 |          0 |          0 |          0 |   32743585 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   23354965 |          0 |          0 |          0 |          0 |          0 |          0 |   10016280
    num misses                       |        310 |          0 |          0 |          0 |          0 |          0 |          0 |       1684 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |       1547 |          0 |          0 |          0 |          0 |          0 |          0 |        336
