                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  325281319 |          0 |          0 |  163935875 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  165492521 |          0 |          0 |  165262223 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  Cycles                             |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200 |  216171200
  IPC                                |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.50 |       0.00 |       0.00 |       0.76 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.77 |       0.00 |       0.00 |       0.76 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800
  Idle time (ns)                     |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |     586170 |   54042800 |   54042800 |   33044921 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   32913191 |   54042800 |   54042800 |   32951113 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800 |   54042800
  Idle time (%)                      |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |       1.1% |     100.0% |     100.0% |      61.1% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      60.9% |     100.0% |     100.0% |      61.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   35117723 |          0 |          0 |   11807265 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    7250936 |          0 |          0 |   10117003 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num incorrect                      |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    1881702 |          0 |          0 |     140276 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     181991 |          0 |          0 |     172972 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  misprediction rate                 |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      5.09% |      0.00% |      0.00% |      1.17% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      2.45% |      0.00% |      0.00% |      1.68% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
