                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   36523331 |          0 |          0 |  311757838 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  226516698 |          0 |          0 |   93936810 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  Cycles                             |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600 |  234199600
  IPC                                |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.16 |       0.00 |       0.00 |       1.33 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.97 |       0.00 |       0.00 |       0.40 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900
  Idle time (ns)                     |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   54053213 |   58549900 |   58549900 |    7277690 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   21927678 |   58549900 |   58549900 |   43456934 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900 |   58549900
  Idle time (%)                      |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      92.3% |     100.0% |     100.0% |      12.4% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      37.5% |     100.0% |     100.0% |      74.2% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    1523316 |          0 |          0 |    9545688 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    6591583 |          0 |          0 |    2808406 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num incorrect                      |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      54142 |          0 |          0 |    1970490 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    1112096 |          0 |          0 |     384251 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  misprediction rate                 |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      3.43% |      0.00% |      0.00% |     17.11% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     14.44% |      0.00% |      0.00% |     12.04% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
